# Norgesbuss-NL-17Fz

# instance data:    max_x_coord    max_y_coord    service_start    service_end    earliest_departure    latest_arrival
data    10    59    0    129600    15540    93480

vehicle_types    1
# ID    name    cost_per_vehicle    cost_per_hour    cost_per_km    battery
0    NL    238.49    125    2    260000

locations    1
# ID    x_coord    y_coord
0    10    59

grid_access    1
# ID    power_limits: [end_time,max_power_per_minute]
0    [-1,-]

depots    1
# ID    location_ID    type_bitset
0    0    1,

groups    1
# ID    type_bitset    depot_bitset
0    1,    1,

constraints    3
# ID    type    minimum    maximum    group_ID
0    1    0    23    0
1    2    0    3585329    0
2    4    0    873360000    0

parking_lots    1
# ID    location_ID    depot_ID    capacity    parking_cost_per_second
0    0    0    5    0

stations    1
# ID    location_ID    depot_ID    grid_access_ID    capacity
0    0    0    0    7

trips    752
# ID    from_location_ID    to_location_ID    group_ID    start_time    end_time    length    energy_per_vehicle_type    tasks_and_links
4267    0    352    394    0    -1    2280    0    1020    6107    8565    12462    8456    12487    8504    12538    8529    12563
4268    0    352    395    0    -1    2100    0    1200    9972    12051    12463    8457    12488    8508    12542    8524    12558
4269    0    352    396    0    -1    2160    0    1200    6652    8938    12464    8458    12489    8509    12543    8525    12559
4270    0    352    409    0    -1    3060    0    1200    6652    10063    12465    8459    12490    8510    12544    8540    12574
4271    0    351    372    0    -1    300    0    0    0    225    12435    8460    12491    8480    12514
4272    0    351    383    0    -1    1320    0    180    509    1989    12436    8461    12492    8482    12516    8515    12549
4273    0    351    381    0    -1    1320    0    720    5016    6317    12437    8462    12493    8486    12520    8513    12547
4274    0    351    392    0    -1    2220    0    720    5016    7442    12438    8463    12494    8488    12522    8527    12561
4275    0    351    399    0    -1    2580    0    720    5016    7892    12439    8464    12495    8490    12524    8534    12568
4276    0    351    405    0    -1    2880    0    720    5016    8042    12440    8465    12496    8492    12526    8536    12570
4277    0    351    391    0    -1    1980    0    900    5267    7383    12441    8466    12497    8498    12532    8521    12555
4278    0    351    404    0    -1    2880    0    900    5267    8508    12442    8467    12498    8503    12537    8539    12573
4279    0    351    387    0    -1    1440    0    900    6614    8001    12443    8468    12499    8494    12528    8516    12550
4280    0    351    388    0    -1    1500    0    900    6614    8076    12444    8469    12500    8496    12530    8518    12552
4281    0    351    400    0    -1    2340    0    900    6614    9126    12445    8470    12501    8499    12533    8530    12564
4282    0    351    401    0    -1    2400    0    900    6614    9201    12446    8471    12502    8501    12535    8532    12566
4283    0    351    393    0    -1    1980    0    1080    6146    8227    12447    8472    12503    8505    12539    8520    12554
4284    0    351    407    0    -1    2880    0    1080    6146    9353    12448    8473    12504    8506    12540    8538    12572
4285    0    351    395    0    -1    2040    0    1140    10522    12504    12449    8474    12505    8507    12541    8523    12557
4286    2    353    0    0    -1    300    0    300    2073    2366    12470    8475    12506
4287    6    353    0    0    -1    420    0    300    2073    2366    12470    8475    12506
4288    4    353    0    0    -1    300    0    300    2073    2366    12470    8475    12507
4289    2    352    0    0    -1    1200    0    1200    7659    8855    12466    8477    12509
4290    6    352    0    0    -1    1320    0    1200    7659    8855    12466    8477    12509
4291    4    352    0    0    -1    1200    0    1200    7659    8855    12466    8477    12510
4292    2    351    0    0    -1    1140    0    1140    8210    9309    12450    8478    12511
4293    6    351    0    0    -1    1260    0    1140    8210    9309    12450    8478    12511
4294    4    351    0    0    -1    1140    0    1140    8210    9309    12450    8478    12512
4295    0    354    363    0    -1    180    0    0    0    75    12471    8541    12575    8543    12578
4296    2    354    0    0    -1    300    0    300    2073    2366    12472    8542    12576
4297    6    354    0    0    -1    420    0    300    2073    2366    12472    8542    12576
4298    4    354    0    0    -1    300    0    300    2073    2366    12472    8542    12577
4299    1    0    355    0    -1    900    780    0    5860    6602    571    8544    12579    8610    12663
4300    5    0    355    0    -1    900    780    0    5860    6602    571    8544    12579    8610    12663
4301    3    0    355    0    -1    900    780    0    5860    6602    572    8544    12579    8610    12663
4302    0    347    375    0    -1    960    0    240    1605    2592    12317    8546    12597    8579    12632    8611    12664
4303    0    347    376    0    -1    1020    0    240    1605    2667    12318    8547    12598    8580    12633    8613    12666
4304    0    347    387    0    -1    1860    0    240    1605    3717    12319    8548    12599    8581    12634    8623    12676
4305    0    347    388    0    -1    1920    0    240    1605    3792    12320    8549    12600    8582    12635    8625    12678
4306    0    347    379    0    -1    1500    0    420    2756    4372    12321    8550    12601    8585    12638    8617    12670
4307    0    347    391    0    -1    2400    0    420    2756    5497    12322    8551    12602    8586    12639    8629    12682
4308    0    347    368    0    -1    840    0    0    0    900    12323    8552    12603    8583    12636
4309    0    347    395    0    -1    2460    0    480    5513    8219    12324    8553    12604    8587    12640    8631    12684
4310    0    347    383    0    -1    1740    0    540    4498    6345    12325    8554    12605    8590    12643    8621    12674
4311    0    347    384    0    -1    1620    0    720    5044    6719    12326    8555    12606    8595    12648    8619    12672
4312    0    347    396    0    -1    2520    0    720    5044    7845    12327    8556    12607    8597    12650    8633    12686
4313    0    347    382    0    -1    1500    0    780    4419    5969    12328    8557    12608    8598    12651    8615    12668
4314    0    347    393    0    -1    2400    0    780    4419    7094    12329    8558    12609    8599    12652    8627    12680
4315    0    347    380    0    -1    1500    0    0    0    1500    12330    8559    12610    8602    12655
4316    0    347    381    0    -1    1740    0    0    0    2025    12331    8560    12611    8609    12662
4317    0    355    368    0    -1    540    0    0    0    525    12580    8561    12612    8584    12637
4318    0    355    375    0    -1    660    0    240    1605    2217    12581    8562    12613    8588    12641    8612    12665
4319    0    355    376    0    -1    720    0    240    1605    2292    12582    8563    12614    8589    12642    8614    12667
4320    0    355    387    0    -1    1560    0    240    1605    3342    12583    8564    12615    8591    12644    8624    12677
4321    0    355    388    0    -1    1620    0    240    1605    3417    12584    8565    12616    8592    12645    8626    12679
4322    0    355    400    0    -1    2460    0    240    1605    4467    12585    8566    12617    8593    12646    8635    12688
4323    0    355    379    0    -1    1200    0    420    2756    3997    12586    8567    12618    8594    12647    8618    12671
4324    0    355    391    0    -1    2100    0    420    2756    5122    12587    8568    12619    8596    12649    8630    12683
4325    0    355    395    0    -1    2160    0    480    5513    7844    12588    8569    12620    8600    12653    8632    12685
4326    0    355    383    0    -1    1440    0    540    4498    5970    12589    8570    12621    8601    12654    8622    12675
4327    0    355    380    0    -1    1200    0    0    0    1125    12590    8571    12622    8603    12656
4328    0    355    384    0    -1    1320    0    720    5044    6344    12591    8572    12623    8604    12657    8620    12673
4329    0    355    396    0    -1    2220    0    720    5044    7469    12592    8573    12624    8605    12658    8634    12687
4330    0    355    382    0    -1    1200    0    780    4419    5594    12593    8574    12625    8606    12659    8616    12669
4331    0    355    393    0    -1    2100    0    780    4419    6719    12594    8575    12626    8607    12660    8628    12681
4332    0    355    407    0    -1    3000    0    780    4419    7844    12595    8576    12627    8608    12661    8636    12689
4333    2    347    0    0    -1    480    0    480    3200    3673    12332    8577    12628
4334    6    347    0    0    -1    600    0    480    3200    3673    12332    8577    12628
4335    4    347    0    0    -1    480    0    480    3200    3673    12332    8577    12629
4336    2    355    0    0    -1    480    0    480    3200    3673    12596    8578    12630
4337    6    355    0    0    -1    600    0    480    3200    3673    12596    8578    12630
4338    4    355    0    0    -1    480    0    480    3200    3673    12596    8578    12631
4339    1    0    363    0    -1    420    300    0    2072    2365    573    8637    12690    8638    12691
4340    5    0    363    0    -1    420    300    0    2072    2365    573    8637    12690    8638    12691
4341    3    0    363    0    -1    420    300    0    2072    2365    574    8637    12690    8638    12691
4342    1    0    364    0    -1    420    300    0    2072    2365    575    8639    12692    8676    12747
4343    5    0    364    0    -1    420    300    0    2072    2365    575    8639    12692    8676    12747
4344    3    0    364    0    -1    420    300    0    2072    2365    576    8639    12692    8676    12747
4345    0    356    371    0    -1    120    0    0    0    0    12693    8641    12711    8658    12728
4346    0    356    387    0    -1    1320    0    420    3668    5023    12694    8642    12712    8660    12731    8678    12749
4347    0    356    388    0    -1    1380    0    420    3668    5098    12695    8643    12713    8661    12732    8679    12750
4348    0    356    400    0    -1    2220    0    420    3668    6149    12696    8644    12714    8662    12733    8685    12756
4349    0    356    401    0    -1    2280    0    420    3668    6223    12697    8645    12715    8663    12734    8686    12757
4350    0    356    381    0    -1    1200    0    480    5521    6652    12698    8646    12716    8664    12735    8677    12748
4351    0    356    392    0    -1    2100    0    480    5521    7777    12699    8647    12717    8665    12736    8683    12754
4352    0    356    399    0    -1    2460    0    480    5521    8227    12700    8648    12718    8666    12737    8687    12758
4353    0    356    405    0    -1    2760    0    480    5521    8377    12701    8649    12719    8667    12738    8688    12759
4354    0    356    391    0    -1    1860    0    840    8053    9908    12702    8650    12720    8668    12739    8681    12752
4355    0    356    404    0    -1    2760    0    840    8053    11033    12703    8651    12721    8669    12740    8690    12761
4356    0    356    394    0    -1    2100    0    960    9796    11882    12704    8652    12722    8670    12741    8684    12755
4357    0    356    396    0    -1    1980    0    1080    10342    12256    12705    8653    12723    8671    12742    8682    12753
4358    0    356    409    0    -1    2880    0    1080    10342    13382    12706    8654    12724    8672    12743    8691    12762
4359    0    356    393    0    -1    1860    0    1140    9716    11505    12707    8655    12725    8673    12744    8680    12751
4360    0    356    407    0    -1    2760    0    1140    9716    12630    12708    8656    12726    8674    12745    8689    12760
4361    0    356    395    0    -1    1920    0    0    0    2250    12709    8657    12727    8675    12746
4362    2    356    0    0    -1    240    0    240    1872    2098    12710    8659    12729
4363    6    356    0    0    -1    360    0    240    1872    2098    12710    8659    12729
4364    4    356    0    0    -1    240    0    240    1872    2098    12710    8659    12730
4365    1    0    357    0    -1    600    480    0    3328    3796    577    8692    12763    8725    12812
4366    5    0    357    0    -1    600    480    0    3328    3796    577    8692    12763    8725    12812
4367    3    0    357    0    -1    600    480    0    3328    3796    578    8692    12763    8725    12812
4368    0    357    367    0    -1    120    0    0    0    0    12764    8694    12780    8709    12795
4369    0    357    380    0    -1    1020    0    360    2669    3463    12765    8695    12781    8711    12798    8726    12813
4370    0    357    381    0    -1    1260    0    360    2669    3988    12766    8696    12782    8712    12799    8728    12815
4371    0    357    392    0    -1    2160    0    360    2669    5114    12767    8697    12783    8713    12800    8735    12822
4372    0    357    399    0    -1    2520    0    360    2669    5563    12768    8698    12784    8714    12801    8738    12825
4373    0    357    382    0    -1    1020    0    480    2163    3202    12769    8699    12785    8715    12802    8727    12814
4374    0    357    393    0    -1    1920    0    480    2163    4327    12770    8700    12786    8716    12803    8732    12819
4375    0    357    387    0    -1    1380    0    540    4266    5672    12771    8701    12787    8717    12804    8730    12817
4376    0    357    388    0    -1    1440    0    540    4266    5747    12772    8702    12788    8718    12805    8731    12818
4377    0    357    400    0    -1    2280    0    540    4266    6797    12773    8703    12789    8719    12806    8736    12823
4378    0    357    401    0    -1    2340    0    540    4266    6873    12774    8704    12790    8720    12807    8737    12824
4379    0    357    383    0    -1    1260    0    720    5006    6232    12775    8705    12791    8721    12808    8729    12816
4380    0    357    395    0    -1    1980    0    780    8174    10174    12776    8706    12792    8722    12809    8733    12820
4381    0    357    396    0    -1    2040    0    900    5552    7732    12777    8707    12793    8723    12810    8734    12821
4382    0    357    409    0    -1    2940    0    900    5552    8857    12778    8708    12794    8724    12811    8739    12826
4383    2    357    0    0    -1    780    0    780    5862    6604    12779    8710    12796
4384    6    357    0    0    -1    900    0    780    5862    6604    12779    8710    12796
4385    4    357    0    0    -1    780    0    780    5862    6604    12779    8710    12797
4386    1    0    358    0    -1    1260    1140    0    7523    8649    579    8740    12827    8771    12885
4387    5    0    358    0    -1    1260    1140    0    7523    8649    579    8740    12827    8771    12885
4388    3    0    358    0    -1    1260    1140    0    7523    8649    580    8740    12827    8771    12885
4389    1    0    359    0    -1    1020    900    0    7603    8426    581    8741    12828    8772    12886
4390    5    0    359    0    -1    1020    900    0    7603    8426    581    8741    12828    8772    12886
4391    3    0    359    0    -1    1020    900    0    7603    8426    582    8741    12828    8772    12886
4392    0    358    374    0    -1    480    0    0    0    450    12829    8744    12857    8758    12872
4393    0    358    381    0    -1    900    0    300    1734    2641    12830    8745    12858    8759    12873    8773    12887
4394    0    358    392    0    -1    1800    0    300    1734    3766    12831    8746    12859    8760    12874    8778    12892
4395    0    358    399    0    -1    2160    0    300    1734    4216    12832    8747    12860    8761    12875    8780    12894
4396    0    358    405    0    -1    2460    0    300    1734    4366    12833    8748    12861    8762    12876    8781    12895
4397    0    358    395    0    -1    1620    0    420    3674    5403    12834    8749    12862    8763    12877    8776    12890
4398    0    358    391    0    -1    1560    0    600    4266    5897    12835    8750    12863    8764    12878    8775    12889
4399    0    358    404    0    -1    2460    0    600    4266    7022    12836    8751    12864    8765    12879    8783    12897
4400    0    358    394    0    -1    1800    0    720    6009    7870    12837    8752    12865    8766    12880    8779    12893
4401    0    358    396    0    -1    1680    0    900    6555    8245    12838    8753    12866    8767    12881    8777    12891
4402    0    358    409    0    -1    2580    0    900    6555    9370    12839    8754    12867    8768    12882    8784    12898
4403    0    358    393    0    -1    1560    0    960    5929    7494    12840    8755    12868    8769    12883    8774    12888
4404    0    358    407    0    -1    2460    0    960    5929    8619    12841    8756    12869    8770    12884    8782    12896
4405    2    358    0    0    -1    300    0    300    2073    2366    12842    8757    12870
4406    6    358    0    0    -1    420    0    300    2073    2366    12842    8757    12870
4407    4    358    0    0    -1    300    0    300    2073    2366    12842    8757    12871
4408    1    0    360    0    -1    1200    1080    0    8149    9175    583    8785    12899    8818    12946
4409    5    0    360    0    -1    1200    1080    0    8149    9175    583    8785    12899    8818    12946
4410    3    0    360    0    -1    1200    1080    0    8149    9175    584    8785    12899    8818    12946
4411    1    0    361    0    -1    420    300    0    2072    2365    585    8786    12900    8819    12947
4412    5    0    361    0    -1    420    300    0    2072    2365    585    8786    12900    8819    12947
4413    3    0    361    0    -1    420    300    0    2072    2365    586    8786    12900    8819    12947
4414    0    361    365    0    -1    60    0    0    0    0    12915    8789    12916    8803    12930
4415    0    360    392    0    -1    1500    0    300    1734    3391    12901    8790    12917    8805    12933    8823    12951
4416    0    360    399    0    -1    1860    0    300    1734    3841    12902    8791    12918    8806    12934    8825    12953
4417    0    360    405    0    -1    2160    0    300    1734    3991    12903    8792    12919    8807    12935    8826    12954
4418    0    360    406    0    -1    2400    0    300    1734    4516    12904    8793    12920    8808    12936    8830    12958
4419    0    360    395    0    -1    1320    0    420    3674    5028    12905    8794    12921    8809    12937    8821    12949
4420    0    360    391    0    -1    1260    0    600    4266    5522    12906    8795    12922    8810    12938    8820    12948
4421    0    360    404    0    -1    2160    0    600    4266    6647    12907    8796    12923    8811    12939    8828    12956
4422    0    360    385    0    -1    1080    0    0    0    1200    12908    8797    12924    8812    12940
4423    0    360    394    0    -1    1500    0    720    6009    7495    12909    8798    12925    8813    12941    8824    12952
4424    0    360    396    0    -1    1380    0    900    6555    7870    12910    8799    12926    8814    12942    8822    12950
4425    0    360    409    0    -1    2280    0    900    6555    8995    12911    8800    12927    8815    12943    8829    12957
4426    0    360    407    0    -1    2160    0    960    5929    8244    12912    8801    12928    8816    12944    8827    12955
4427    0    360    420    0    -1    3060    0    960    5929    9369    12913    8802    12929    8817    12945    8831    12959
4428    2    360    0    0    -1    300    0    300    2073    2366    12914    8804    12931
4429    6    360    0    0    -1    420    0    300    2073    2366    12914    8804    12931
4430    4    360    0    0    -1    300    0    300    2073    2366    12914    8804    12932
4431    1    0    362    0    -1    420    300    0    2072    2365    587    8832    12960    8835    12963
4432    5    0    362    0    -1    420    300    0    2072    2365    587    8832    12960    8835    12963
4433    3    0    362    0    -1    420    300    0    2072    2365    588    8832    12960    8835    12963
4434    0    362    366    0    -1    0    0    0    0    0    12961    8834    12962
4435    0    359    387    0    -1    1260    0    240    1605    2967    12843    8836    12964    8850    12979    8865    12994
4436    0    359    388    0    -1    1320    0    240    1605    3042    12844    8837    12965    8851    12980    8866    12995
4437    0    359    400    0    -1    2160    0    240    1605    4092    12845    8838    12966    8852    12981    8871    13000
4438    0    359    401    0    -1    2220    0    240    1605    4167    12846    8839    12967    8853    12982    8872    13001
4439    0    359    380    0    -1    900    0    0    0    750    12847    8840    12968    8854    12983
4440    0    359    379    0    -1    900    0    420    2756    3622    12848    8841    12969    8855    12984    8863    12992
4441    0    359    391    0    -1    1800    0    420    2756    4747    12849    8842    12970    8856    12985    8868    12997
4442    0    359    395    0    -1    1860    0    480    5513    7469    12850    8843    12971    8857    12986    8869    12998
4443    0    359    383    0    -1    1140    0    540    4498    5595    12851    8844    12972    8858    12987    8864    12993
4444    0    359    396    0    -1    1920    0    720    5044    7094    12852    8845    12973    8859    12988    8870    12999
4445    0    359    409    0    -1    2820    0    720    5044    8219    12853    8846    12974    8860    12989    8874    13003
4446    0    359    393    0    -1    1800    0    780    4419    6344    12854    8847    12975    8861    12990    8867    12996
4447    0    359    407    0    -1    2700    0    780    4419    7469    12855    8848    12976    8862    12991    8873    13002
4448    2    359    0    0    -1    480    0    480    3200    3673    12856    8849    12977
4449    6    359    0    0    -1    600    0    480    3200    3673    12856    8849    12977
4450    4    359    0    0    -1    480    0    480    3200    3673    12856    8849    12978
4451    0    365    376    0    -1    240    0    0    0    150    13040    8879    13046    8917    13085
4452    0    365    396    0    -1    1740    0    720    6600    8363    13041    8880    13047    8922    13092    8957    13127
4453    0    365    409    0    -1    2640    0    720    6600    9488    13042    8881    13048    8924    13094    8973    13143
4454    0    364    382    0    -1    240    0    0    0    150    13022    8882    13049    8920    13090
4455    0    364    391    0    -1    1140    0    600    2298    3482    13023    8883    13050    8925    13095    8956    13126
4456    0    364    404    0    -1    2040    0    600    2298    4607    13024    8884    13051    8926    13096    8971    13141
4457    0    364    392    0    -1    1380    0    780    4467    5865    13025    8885    13052    8928    13098    8959    13129
4458    0    364    399    0    -1    1740    0    780    4467    6315    13026    8886    13053    8930    13100    8966    13136
4459    0    364    405    0    -1    2040    0    780    4467    6465    13027    8887    13054    8932    13102    8968    13138
4460    0    364    406    0    -1    2280    0    780    4467    6990    13028    8888    13055    8934    13104    8975    13145
4461    0    364    412    0    -1    2640    0    780    4467    7440    13029    8889    13056    8936    13106    8982    13152
4462    0    364    418    0    -1    2940    0    780    4467    7590    13030    8890    13057    8938    13108    8984    13154
4463    0    364    400    0    -1    1500    0    960    6064    7548    13031    8891    13058    8940    13110    8962    13132
4464    0    364    401    0    -1    1560    0    960    6064    7623    13032    8892    13059    8942    13112    8964    13134
4465    0    364    413    0    -1    2400    0    960    6064    8673    13033    8893    13060    8945    13115    8978    13148
4466    0    364    414    0    -1    2460    0    960    6064    8748    13034    8894    13061    8947    13117    8980    13150
4467    0    364    408    0    -1    2280    0    1020    6107    8565    13035    8895    13062    8949    13119    8976    13146
4468    0    364    422    0    -1    3000    0    1200    9972    13177    13036    8896    13063    8954    13124    8988    13158
4469    0    364    409    0    -1    2160    0    1200    6652    8938    13037    8897    13064    8952    13122    8972    13142
4470    0    364    423    0    -1    3060    0    1200    6652    10063    13038    8898    13065    8955    13125    8989    13159
4471    0    363    384    0    -1    300    0    0    0    225    13004    8899    13066    8921    13091
4472    0    363    394    0    -1    1320    0    180    509    1989    13005    8900    13067    8923    13093    8960    13130
4473    0    363    392    0    -1    1320    0    720    5016    6317    13006    8901    13068    8927    13097    8958    13128
4474    0    363    399    0    -1    1680    0    720    5016    6767    13007    8902    13069    8929    13099    8965    13135
4475    0    363    405    0    -1    1980    0    720    5016    6917    13008    8903    13070    8931    13101    8967    13137
4476    0    363    406    0    -1    2220    0    720    5016    7442    13009    8904    13071    8933    13103    8974    13144
4477    0    363    412    0    -1    2580    0    720    5016    7892    13010    8905    13072    8935    13105    8981    13151
4478    0    363    418    0    -1    2880    0    720    5016    8042    13011    8906    13073    8937    13107    8983    13153
4479    0    363    404    0    -1    1980    0    900    5267    7383    13012    8907    13074    8943    13113    8970    13140
4480    0    363    417    0    -1    2880    0    900    5267    8508    13013    8908    13075    8948    13118    8986    13156
4481    0    363    400    0    -1    1440    0    900    6614    8001    13014    8909    13076    8939    13109    8961    13131
4482    0    363    401    0    -1    1500    0    900    6614    8076    13015    8910    13077    8941    13111    8963    13133
4483    0    363    413    0    -1    2340    0    900    6614    9126    13016    8911    13078    8944    13114    8977    13147
4484    0    363    414    0    -1    2400    0    900    6614    9201    13017    8912    13079    8946    13116    8979    13149
4485    0    363    407    0    -1    1980    0    1080    6146    8227    13018    8913    13080    8950    13120    8969    13139
4486    0    363    420    0    -1    2880    0    1080    6146    9353    13019    8914    13081    8951    13121    8985    13155
4487    0    363    422    0    -1    2940    0    1140    10522    13630    13020    8915    13082    8953    13123    8987    13157
4488    2    365    0    0    -1    300    0    300    2073    2366    13043    8916    13083
4489    6    365    0    0    -1    420    0    300    2073    2366    13043    8916    13083
4490    4    365    0    0    -1    300    0    300    2073    2366    13043    8916    13084
4491    2    364    0    0    -1    1200    0    1200    7659    8855    13039    8918    13086
4492    6    364    0    0    -1    1320    0    1200    7659    8855    13039    8918    13086
4493    4    364    0    0    -1    1200    0    1200    7659    8855    13039    8918    13087
4494    2    363    0    0    -1    1140    0    1140    8210    9309    13021    8919    13088
4495    6    363    0    0    -1    1260    0    1140    8210    9309    13021    8919    13088
4496    4    363    0    0    -1    1140    0    1140    8210    9309    13021    8919    13089
4497    0    366    375    0    -1    180    0    0    0    75    13044    8990    13160    8992    13163
4498    2    366    0    0    -1    300    0    300    2073    2366    13045    8991    13161
4499    6    366    0    0    -1    420    0    300    2073    2366    13045    8991    13161
4500    4    366    0    0    -1    300    0    300    2073    2366    13045    8991    13162
4501    1    0    367    0    -1    900    780    0    5860    6602    589    8993    13164    9026    13213
4502    5    0    367    0    -1    900    780    0    5860    6602    589    8993    13164    9026    13213
4503    3    0    367    0    -1    900    780    0    5860    6602    590    8993    13164    9026    13213
4504    0    367    381    0    -1    540    0    0    0    525    13165    8995    13181    9011    13198
4505    0    367    387    0    -1    660    0    240    1605    2217    13166    8996    13182    9012    13199    9027    13214
4506    0    367    388    0    -1    720    0    240    1605    2292    13167    8997    13183    9013    13200    9028    13215
4507    0    367    400    0    -1    1560    0    240    1605    3342    13168    8998    13184    9014    13201    9034    13221
4508    0    367    401    0    -1    1620    0    240    1605    3417    13169    8999    13185    9015    13202    9035    13222
4509    0    367    413    0    -1    2460    0    240    1605    4467    13170    9000    13186    9016    13203    9039    13226
4510    0    367    391    0    -1    1200    0    420    2756    3997    13171    9001    13187    9017    13204    9030    13217
4511    0    367    404    0    -1    2100    0    420    2756    5122    13172    9002    13188    9018    13205    9037    13224
4512    0    367    395    0    -1    1260    0    480    5513    6719    13173    9003    13189    9019    13206    9031    13218
4513    0    367    394    0    -1    1440    0    540    4498    5970    13174    9004    13190    9020    13207    9033    13220
4514    0    367    396    0    -1    1320    0    720    5044    6344    13175    9005    13191    9021    13208    9032    13219
4515    0    367    409    0    -1    2220    0    720    5044    7469    13176    9006    13192    9022    13209    9038    13225
4516    0    367    393    0    -1    1200    0    780    4419    5594    13177    9007    13193    9023    13210    9029    13216
4517    0    367    407    0    -1    2100    0    780    4419    6719    13178    9008    13194    9024    13211    9036    13223
4518    0    367    420    0    -1    3000    0    780    4419    7844    13179    9009    13195    9025    13212    9040    13227
4519    2    367    0    0    -1    480    0    480    3200    3673    13180    9010    13196
4520    6    367    0    0    -1    600    0    480    3200    3673    13180    9010    13196
4521    4    367    0    0    -1    480    0    480    3200    3673    13180    9010    13197
4522    1    0    375    0    -1    420    300    0    2072    2365    591    9041    13228    9042    13229
4523    5    0    375    0    -1    420    300    0    2072    2365    591    9041    13228    9042    13229
4524    3    0    375    0    -1    420    300    0    2072    2365    592    9041    13228    9042    13229
4525    1    0    376    0    -1    420    300    0    2072    2365    593    9043    13230    9044    13231
4526    5    0    376    0    -1    420    300    0    2072    2365    593    9043    13230    9044    13231
4527    3    0    376    0    -1    420    300    0    2072    2365    594    9043    13230    9044    13231
4528    1    0    368    0    -1    600    480    0    3328    3796    595    9045    13232    9080    13284
4529    5    0    368    0    -1    600    480    0    3328    3796    595    9045    13232    9080    13284
4530    3    0    368    0    -1    600    480    0    3328    3796    596    9045    13232    9080    13284
4531    0    368    379    0    -1    120    0    0    0    0    13233    9047    13250    9063    13266
4532    0    368    392    0    -1    1260    0    360    2669    3988    13234    9048    13251    9065    13269    9082    13286
4533    0    368    399    0    -1    1620    0    360    2669    4438    13235    9049    13252    9066    13270    9086    13290
4534    0    368    405    0    -1    1920    0    360    2669    4588    13236    9050    13253    9067    13271    9087    13291
4535    0    368    406    0    -1    2160    0    360    2669    5114    13237    9051    13254    9068    13272    9090    13294
4536    0    368    412    0    -1    2520    0    360    2669    5563    13238    9052    13255    9069    13273    9093    13297
4537    0    368    393    0    -1    1020    0    480    2163    3202    13239    9053    13256    9070    13274    9081    13285
4538    0    368    407    0    -1    1920    0    480    2163    4327    13240    9054    13257    9071    13275    9088    13292
4539    0    368    400    0    -1    1380    0    540    4266    5672    13241    9055    13258    9072    13276    9084    13288
4540    0    368    401    0    -1    1440    0    540    4266    5747    13242    9056    13259    9073    13277    9085    13289
4541    0    368    413    0    -1    2280    0    540    4266    6797    13243    9057    13260    9074    13278    9091    13295
4542    0    368    414    0    -1    2340    0    540    4266    6873    13244    9058    13261    9075    13279    9092    13296
4543    0    368    394    0    -1    1260    0    720    5006    6232    13245    9059    13262    9076    13280    9083    13287
4544    0    368    422    0    -1    2880    0    780    8174    11299    13246    9060    13263    9077    13281    9094    13298
4545    0    368    409    0    -1    2040    0    900    5552    7732    13247    9061    13264    9078    13282    9089    13293
4546    0    368    423    0    -1    2940    0    900    5552    8857    13248    9062    13265    9079    13283    9095    13299
4547    2    368    0    0    -1    780    0    780    5862    6604    13249    9064    13267
4548    6    368    0    0    -1    900    0    780    5862    6604    13249    9064    13267
4549    4    368    0    0    -1    780    0    780    5862    6604    13249    9064    13268
4550    1    0    369    0    -1    1260    1140    0    7523    8649    597    9096    13300    9131    13363
4551    5    0    369    0    -1    1260    1140    0    7523    8649    597    9096    13300    9131    13363
4552    3    0    369    0    -1    1260    1140    0    7523    8649    598    9096    13300    9131    13363
4553    1    0    370    0    -1    1020    900    0    7603    8426    599    9097    13301    9132    13364
4554    5    0    370    0    -1    1020    900    0    7603    8426    599    9097    13301    9132    13364
4555    3    0    370    0    -1    1020    900    0    7603    8426    600    9097    13301    9132    13364
4556    0    369    386    0    -1    480    0    0    0    450    13302    9100    13331    9116    13348
4557    0    369    392    0    -1    900    0    300    1734    2641    13303    9101    13332    9117    13349    9133    13365
4558    0    369    399    0    -1    1260    0    300    1734    3091    13304    9102    13333    9118    13350    9134    13366
4559    0    369    405    0    -1    1560    0    300    1734    3241    13305    9103    13334    9119    13351    9135    13367
4560    0    369    406    0    -1    1800    0    300    1734    3766    13306    9104    13335    9120    13352    9139    13371
4561    0    369    412    0    -1    2160    0    300    1734    4216    13307    9105    13336    9121    13353    9141    13373
4562    0    369    418    0    -1    2460    0    300    1734    4366    13308    9106    13337    9122    13354    9142    13374
4563    0    369    422    0    -1    2520    0    420    3674    6528    13309    9107    13338    9123    13355    9145    13377
4564    0    369    404    0    -1    1560    0    600    4266    5897    13310    9108    13339    9124    13356    9137    13369
4565    0    369    417    0    -1    2460    0    600    4266    7022    13311    9109    13340    9125    13357    9144    13376
4566    0    369    408    0    -1    1800    0    720    6009    7870    13312    9110    13341    9126    13358    9140    13372
4567    0    369    409    0    -1    1680    0    900    6555    8245    13313    9111    13342    9127    13359    9138    13370
4568    0    369    423    0    -1    2580    0    900    6555    9370    13314    9112    13343    9128    13360    9146    13378
4569    0    369    407    0    -1    1560    0    960    5929    7494    13315    9113    13344    9129    13361    9136    13368
4570    0    369    420    0    -1    2460    0    960    5929    8619    13316    9114    13345    9130    13362    9143    13375
4571    2    369    0    0    -1    300    0    300    2073    2366    13317    9115    13346
4572    6    369    0    0    -1    420    0    300    2073    2366    13317    9115    13346
4573    4    369    0    0    -1    300    0    300    2073    2366    13317    9115    13347
